intermediate_graph_degree,graph_degree,itopk_size,search_width,max_search_iterations,total_vectors,total_queries,build_time_seconds,best_batch_size,p99_latency_ms,queries_per_second,recall,used_filter,initial_gpu_memory_percent_used,post_build_gpu_memory_percent_used,memory_increase_build_gb,rating_filter
96,32,256,16,0,5000000,10000,28.93022060394287,10,0.0008263754844665527,14852.698268350541,0.91381,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
96,32,256,32,0,5000000,10000,28.923385620117188,10,0.0007988786697387708,15047.048734266822,0.92486,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
96,32,256,64,0,5000000,10000,28.920679092407227,10,0.0013075065612792973,11145.125888658527,0.93699,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
96,32,512,1,0,5000000,10000,28.971174716949463,10,0.0009255862236022924,14292.031817525054,0.93083,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
96,32,512,2,0,5000000,10000,28.92571449279785,10,0.0009176468849182128,14255.859585469487,0.9307,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
96,32,512,4,0,5000000,10000,28.860735654830933,10,0.0009102654457092286,14354.327589594435,0.93079,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
96,32,512,8,0,5000000,10000,28.88088893890381,10,0.0009299564361572258,14271.348857421124,0.93061,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
96,32,512,16,0,5000000,10000,28.858875274658203,10,0.0009420657157897948,14224.083151101642,0.93079,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
96,32,512,32,0,5000000,10000,28.848276138305664,10,0.0009427309036254845,14258.612874064438,0.93122,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
96,32,512,64,0,5000000,10000,28.933008909225464,10,0.0013646960258483884,11041.153832568642,0.9368,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
96,64,32,1,0,5000000,10000,30.507606744766235,10,0.0006932497024536143,16148.811130125177,0.86074,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,32,2,0,5000000,10000,30.44804549217224,10,0.00068875789642334,15964.456035740293,0.86019,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,32,4,0,5000000,10000,30.45121455192566,10,0.0007065153121948234,16049.007610126173,0.86164,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,32,8,0,5000000,10000,30.457497596740723,10,0.0007098960876464836,15779.866835996858,0.90466,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,32,16,0,5000000,10000,30.46312642097473,10,0.0008237361907958984,14695.464673876035,0.92771,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,32,32,0,5000000,10000,30.44869899749756,10,0.000898060798645019,13855.341093245672,0.93767,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,32,64,0,5000000,10000,30.468966007232666,10,0.001468143463134767,10040.072751712029,0.94186,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,64,1,0,5000000,10000,30.46398949623108,10,0.0007145643234252926,15724.894422530951,0.89849,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,64,2,0,5000000,10000,30.415847301483154,10,0.0007041835784912112,15692.715714057127,0.89903,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,64,4,0,5000000,10000,30.39210295677185,10,0.0007216930389404297,15453.36264003562,0.89842,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,64,8,0,5000000,10000,30.51965641975403,10,0.0007336139678955078,15789.65563408152,0.9056,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,64,16,0,5000000,10000,30.420480251312256,10,0.0008191394805908189,14656.212060182721,0.92745,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,64,32,0,5000000,10000,30.404852628707886,10,0.0009178066253662108,13724.994387469646,0.93791,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,64,64,0,5000000,10000,30.494431018829346,10,0.001515173912048339,10066.250930273833,0.94172,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,128,1,0,5000000,10000,30.439494371414185,10,0.0007776951789855956,15256.431462702578,0.92,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,128,2,0,5000000,10000,30.487327575683594,10,0.000765092372894286,15339.942202976554,0.9198,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,128,4,0,5000000,10000,30.55193591117859,10,0.0007539796829223629,15132.346691113533,0.91995,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,128,8,0,5000000,10000,30.466659784317017,10,0.0007698535919189453,15277.536295618627,0.92019,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,128,16,0,5000000,10000,30.399670600891113,10,0.0008324861526489255,14784.3739552701,0.92763,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,128,32,0,5000000,10000,30.462960243225098,10,0.0008906126022338867,13799.03768484102,0.93801,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,128,64,0,5000000,10000,30.408079147338867,10,0.0014205813407897902,10180.520960614527,0.94253,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,256,1,0,5000000,10000,30.457460165023804,10,0.0009312200546264639,13919.228523097609,0.9337,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,256,2,0,5000000,10000,30.405821084976196,10,0.000922937393188477,13933.164432044105,0.9338,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,256,4,0,5000000,10000,30.419946908950806,10,0.0009224796295166024,13841.871589237082,0.93377,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,256,8,0,5000000,10000,30.40925431251526,10,0.000929927825927733,13895.95742151816,0.93309,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,256,16,0,5000000,10000,30.41904067993164,10,0.000891282558441162,13995.633133209418,0.9337,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,256,32,0,5000000,10000,30.455721616744995,10,0.0008902549743652344,13887.51202751168,0.93779,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,256,64,0,5000000,10000,30.439237117767334,10,0.0014553713798522963,10180.12187765892,0.94243,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,512,1,0,5000000,10000,30.512671947479248,10,0.001073598861694336,13132.78030606628,0.94011,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,512,2,0,5000000,10000,30.455371379852295,10,0.001067924499511718,12928.81333941716,0.93992,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,512,4,0,5000000,10000,30.51275658607483,10,0.0010936975479125966,13076.359421043546,0.93971,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,512,8,0,5000000,10000,30.417906999588013,10,0.0010801362991333004,13052.317723588323,0.94019,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,512,16,0,5000000,10000,30.415453672409058,10,0.0010571527481079103,13137.673587596799,0.93935,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,512,32,0,5000000,10000,30.405991792678833,10,0.0010600638389587401,13132.797039390789,0.93988,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,64,512,64,0,5000000,10000,30.454587697982788,10,0.0014426302909851091,10134.68874826337,0.9417,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
96,96,32,1,0,5000000,10000,32.191943407058716,10,0.0007690072059631358,15023.397074004868,0.88744,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,32,2,0,5000000,10000,32.15982794761658,10,0.0007560157775878922,15056.500909975633,0.88736,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,32,4,0,5000000,10000,32.16193151473999,10,0.000768506526947022,15222.352447667623,0.88695,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,32,8,0,5000000,10000,32.258092164993286,10,0.0007704019546508787,14673.066198911794,0.919,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,32,16,0,5000000,10000,32.32040309906006,10,0.0008955788612365727,13642.060803265154,0.93385,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,32,32,0,5000000,10000,32.15480041503906,10,0.0009651327133178714,12817.243749913428,0.94082,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,32,64,0,5000000,10000,32.15611386299133,10,0.0015335226058959938,9463.21662534616,0.94305,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,64,1,0,5000000,10000,32.1895649433136,10,0.000776939392089844,14695.208682362756,0.91394,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,64,2,0,5000000,10000,32.14253091812134,10,0.00076542854309082,14717.9974904676,0.91441,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,64,4,0,5000000,10000,32.11423468589783,10,0.0007488203048706056,14795.968427993064,0.91373,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,64,8,0,5000000,10000,32.12828207015991,10,0.000789012908935547,14674.909441480362,0.91855,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,64,16,0,5000000,10000,32.0853705406189,10,0.0008728504180908203,13745.391374097626,0.93371,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,64,32,0,5000000,10000,32.128185749053955,10,0.0009633135795593262,12768.568160426776,0.94103,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,64,64,0,5000000,10000,32.17491149902344,10,0.0014924097061157233,9457.197533771383,0.94309,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,128,1,0,5000000,10000,32.15403747558594,10,0.000849194526672363,14233.123082167238,0.92916,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,128,2,0,5000000,10000,32.1280632019043,10,0.0008238673210144041,14277.073435127028,0.92902,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,128,4,0,5000000,10000,32.226542711257935,10,0.0008416891098022459,14134.587927841885,0.92878,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,128,8,0,5000000,10000,32.15303301811218,10,0.0008545351028442384,13942.52762928869,0.92877,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,128,16,0,5000000,10000,32.22274041175842,10,0.0008944034576416019,13748.397050601077,0.933,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,128,32,0,5000000,10000,32.314197301864624,10,0.0009657764434814454,12841.21876372423,0.93969,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,128,64,0,5000000,10000,32.151626110076904,10,0.0015520906448364229,9374.807735321057,0.94318,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,256,1,0,5000000,10000,32.16269254684448,10,0.0010082721710205078,12839.37682524754,0.93799,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,256,2,0,5000000,10000,32.126511335372925,10,0.0009900355339050293,12845.440200670662,0.93701,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,256,4,0,5000000,10000,32.22900152206421,10,0.0009754467010498029,12969.392714045178,0.93765,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,256,8,0,5000000,10000,32.23931384086609,10,0.000999636650085449,12913.1774808741,0.93824,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,256,16,0,5000000,10000,32.16401386260986,10,0.0009868144989013672,12844.015687689563,0.93745,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,256,32,0,5000000,10000,32.14464211463928,10,0.0009695148468017584,12799.539246219434,0.94046,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,256,64,0,5000000,10000,32.135154247283936,10,0.0015183210372924799,9394.738826177885,0.94316,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,512,1,0,5000000,10000,32.139628410339355,10,0.0011374855041503904,12131.135657606063,0.94157,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,512,2,0,5000000,10000,32.20368266105652,10,0.0011213994026184082,12177.118148350883,0.94129,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,512,4,0,5000000,10000,32.16772103309631,10,0.0011317729949951172,12081.199972968412,0.94148,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,512,8,0,5000000,10000,32.15143609046936,10,0.0011436462402343757,12113.135598846435,0.94107,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,512,16,0,5000000,10000,32.07618856430054,10,0.0011361551284790037,12088.643788902531,0.94138,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,512,32,0,5000000,10000,32.11251258850098,10,0.0011148858070373535,12105.835404916204,0.94116,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
96,96,512,64,0,5000000,10000,32.18901562690735,10,0.0015211296081542973,9474.736091288567,0.94289,True,0.9334027958669793,6.238603803073717,5.305201007206738,"3.0-4.0, 4.0-5.0, =5.0"
128,32,32,1,0,5000000,10000,33.631269216537476,10,0.0006767606735229494,16675.83942746675,0.75419,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,32,2,0,5000000,10000,33.575329303741455,10,0.0006743192672729508,16633.502538071065,0.75467,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,32,4,0,5000000,10000,33.50987267494202,10,0.0006577968597412109,16725.326072025593,0.75353,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,32,8,0,5000000,10000,33.52998208999634,10,0.0007101488113403316,15862.96677184799,0.84866,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,32,16,0,5000000,10000,33.7303900718689,10,0.0007686853408813464,15515.247634710766,0.90175,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,32,32,0,5000000,10000,33.57235622406006,10,0.0007854509353637691,15036.880390543534,0.92846,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,32,64,0,5000000,10000,33.551883935928345,10,0.001419296264648432,11067.24573439164,0.93919,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,64,1,0,5000000,10000,33.58312225341797,10,0.0007096052169799803,16344.807822588864,0.83433,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,64,2,0,5000000,10000,33.553669691085815,10,0.0007149791717529297,16333.110459529018,0.83352,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,64,4,0,5000000,10000,33.55109477043152,10,0.000703449249267578,16296.951813811238,0.83363,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,64,8,0,5000000,10000,33.64848804473877,10,0.0007021903991699212,16198.490647100754,0.84789,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,64,16,0,5000000,10000,33.52111053466797,10,0.0007703304290771484,15631.871712456117,0.90169,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,64,32,0,5000000,10000,33.54581427574158,10,0.0008270740509033203,14822.869016187704,0.92833,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,64,64,0,5000000,10000,33.60903239250183,10,0.0014213466644287139,11082.528182462807,0.93986,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,128,1,0,5000000,10000,33.54790163040161,10,0.0007239341735839856,15972.080418083715,0.88546,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,128,2,0,5000000,10000,33.530813455581665,10,0.0007343626022338848,15874.12030403968,0.88505,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,128,4,0,5000000,10000,33.549076795578,10,0.0007302021980285641,15839.35148352555,0.88317,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,128,8,0,5000000,10000,33.63449048995972,10,0.0007315754890441896,15864.070829893632,0.88342,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,128,16,0,5000000,10000,33.6099898815155,10,0.0007827186584472672,15406.072473527493,0.9028,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,128,32,0,5000000,10000,33.613343238830566,10,0.0007989120483398431,14968.751390178764,0.92811,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,128,64,0,5000000,10000,33.5268349647522,10,0.001361048221588136,11047.040054210758,0.93911,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,256,1,0,5000000,10000,33.52077293395996,10,0.0008465409278869658,14887.4738351733,0.91627,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,256,2,0,5000000,10000,33.516358852386475,10,0.0008350372314453128,14770.534639302885,0.91641,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,256,4,0,5000000,10000,33.55825328826904,10,0.0008684206008911133,14590.36559587921,0.91735,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,256,8,0,5000000,10000,33.589142084121704,10,0.0008563685417175299,14886.611595151417,0.91626,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,256,16,0,5000000,10000,33.57269787788391,10,0.0008631849288940428,14912.584268126244,0.91625,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,256,32,0,5000000,10000,33.61738109588623,10,0.0007836747169494632,15087.975234325737,0.92798,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,256,64,0,5000000,10000,33.63958406448364,10,0.0013754844665527372,11045.406125297211,0.93974,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,512,1,0,5000000,10000,33.62946701049805,10,0.0009296822547912595,14409.02084832661,0.93388,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,512,2,0,5000000,10000,33.586259603500366,10,0.0009970068931579542,14273.294280369731,0.93343,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,512,4,0,5000000,10000,33.60841751098633,10,0.0009914278984069825,14172.907173088757,0.93421,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,512,8,0,5000000,10000,33.656192779541016,10,0.0009890031814575196,14216.660046347382,0.93395,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,512,16,0,5000000,10000,33.63665556907654,10,0.0009671211242675798,14266.956613739998,0.93396,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,512,32,0,5000000,10000,33.71527409553528,10,0.0009812688827514609,14202.101076146193,0.9341,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,32,512,64,0,5000000,10000,33.544137477874756,10,0.0014197731018066404,11082.469009988454,0.93962,True,0.9334027958669793,3.590344707823218,2.6569419119562383,"3.0-4.0, 4.0-5.0, =5.0"
128,64,32,1,0,5000000,10000,35.09337091445923,10,0.000683054924011231,16224.908367729198,0.8551,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
128,64,32,2,0,5000000,10000,35.12084364891052,10,0.0006969499588012681,16324.747425835652,0.8556,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
128,64,32,4,0,5000000,10000,35.1738498210907,10,0.0006762552261352535,16176.810337970117,0.85598,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
128,64,32,8,0,5000000,10000,35.23465085029602,10,0.000736994743347168,15403.526230580836,0.90714,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
128,64,32,16,0,5000000,10000,35.226380825042725,10,0.000834465026855467,14807.405686798886,0.93084,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
128,64,32,32,0,5000000,10000,35.205498695373535,10,0.0009169244766235344,13966.352283561031,0.94019,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
128,64,32,64,0,5000000,10000,35.12240433692932,10,0.0017059803009033155,10039.746638014001,0.94313,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
128,64,64,1,0,5000000,10000,35.135106563568115,10,0.0007151126861572252,15889.721223812758,0.89817,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
128,64,64,2,0,5000000,10000,35.15290975570679,10,0.0006922125816345211,15969.889195312282,0.89931,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
128,64,64,4,0,5000000,10000,35.17498731613159,10,0.00070953369140625,15866.790409227679,0.89966,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
128,64,64,8,0,5000000,10000,35.179009437561035,10,0.0007448244094848625,15872.256449656303,0.90748,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
128,64,64,16,0,5000000,10000,35.12561106681824,10,0.0008124661445617675,14949.798756223385,0.9309,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
128,64,64,32,0,5000000,10000,35.08211398124695,10,0.0009112358093261719,13822.333083779313,0.94067,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
128,64,64,64,0,5000000,10000,35.063153982162476,10,0.0017052316665649402,10121.583238787662,0.94371,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
128,64,128,1,0,5000000,10000,35.07274580001831,10,0.00078214168548584,15449.358207833573,0.92358,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
128,64,128,2,0,5000000,10000,35.10877060890198,10,0.0007871150970458988,15340.78071559688,0.92361,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
128,64,128,4,0,5000000,10000,35.21510314941406,10,0.0008133506774902349,15445.835918945651,0.92313,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
128,64,128,8,0,5000000,10000,35.20213556289673,10,0.000789215564727783,15299.103286991143,0.92298,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
128,64,128,16,0,5000000,10000,35.183486223220825,10,0.0008410382270812988,14577.851445472621,0.93144,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
128,64,128,32,0,5000000,10000,35.207863092422485,10,0.0009165859222412111,13667.04740585543,0.94042,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
128,64,128,64,0,5000000,10000,35.30324411392212,10,0.0017054557800292944,10088.953379343391,0.94382,True,0.9334027958669793,4.914474255448467,3.9810714595814876,"3.0-4.0, 4.0-5.0, =5.0"
