intermediate_graph_degree,graph_degree,itopk_size,search_width,max_search_iterations,total_vectors,total_queries,build_time_seconds,best_batch_size,avg_query_latency_ms,queries_per_second,recall,used_filter,initial_gpu_memory_percent_used,post_build_gpu_memory_percent_used,memory_increase_build_gb,rating_filter
128,96,32,1,0,5000000,10000,36.864784479141235,10,0.0014064311981201172,11536.844065017229,0.94491,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,32,2,0,5000000,10000,36.829960107803345,10,0.0014171600341796875,11578.300785590218,0.9447,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,32,4,0,5000000,10000,36.87458372116089,10,0.0013473892211914064,11618.964052545058,0.94493,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,32,8,0,5000000,10000,36.865256786346436,10,0.0013504600524902339,11570.308222803164,0.946,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,32,16,0,5000000,10000,36.87179207801819,10,0.0013427019119262714,11734.800412773802,0.94501,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,32,32,0,5000000,10000,36.88412833213806,10,0.0014217495918273926,11523.517377645592,0.94497,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,32,64,0,5000000,10000,36.80834674835205,10,0.0017249584197998047,9464.492762503256,0.96317,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,64,1,0,5000000,10000,36.8547477722168,10,0.001619100570678711,9517.652063399211,0.96138,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,64,2,0,5000000,10000,36.83982276916504,10,0.001575565338134766,9604.814624848343,0.96035,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,64,4,0,5000000,10000,36.9816472530365,10,0.0015833377838134766,9629.025379162393,0.96136,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,64,8,0,5000000,10000,36.89493489265442,10,0.0016397285461425756,9567.49258736816,0.96085,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,64,16,0,5000000,10000,36.889095067977905,10,0.0016214847564697266,9573.082719479075,0.96085,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,64,32,0,5000000,10000,36.84933876991272,10,0.0016341018676757795,9502.200619578449,0.96085,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,64,64,0,5000000,10000,36.866375207901,10,0.0017742514610290497,9458.418219347457,0.96298,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,128,1,0,5000000,10000,36.915098428726196,10,0.002553138732910153,8653.633809990924,0.96929,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,128,2,0,5000000,10000,36.874929904937744,10,0.0024694871902465783,8730.039819567248,0.96913,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,128,4,0,5000000,10000,36.838472843170166,10,0.0025047397613525268,8688.021672208477,0.96883,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,128,8,0,5000000,10000,36.86580228805542,10,0.0023630189895630024,8713.570620192573,0.96976,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,128,16,0,5000000,10000,36.863121032714844,10,0.0024911403656005977,8625.475386906573,0.96868,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,128,32,0,5000000,10000,36.897034883499146,10,0.0024364328384399404,8702.171657733212,0.96969,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,128,64,0,5000000,10000,36.86503005027771,10,0.0024250960350036617,8646.324295416847,0.96976,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,256,1,0,5000000,10000,37.081870794296265,10,0.005943031311035156,7149.970463709326,0.97303,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,256,2,0,5000000,10000,36.846516609191895,10,0.00583446264266968,7152.981068201136,0.97299,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,256,4,0,5000000,10000,36.961161851882935,10,0.005826544761657714,7122.450895631197,0.97282,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,256,8,0,5000000,10000,36.8845591545105,10,0.005922384262084961,7162.2132538945225,0.97297,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,256,16,0,5000000,10000,36.89920401573181,10,0.005980272293090819,7121.804912975312,0.97269,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,256,32,0,5000000,10000,36.85981345176697,10,0.005829880237579344,7167.374395835554,0.9727,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,256,64,0,5000000,10000,36.86603665351868,10,0.005894694328308103,7158.515802433164,0.97261,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,512,1,0,5000000,10000,36.935893058776855,10,0.009447507858276367,5131.786228532949,0.97432,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,512,2,0,5000000,10000,36.93524789810181,10,0.009448251724243165,5131.31012877451,0.97384,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,512,4,0,5000000,10000,36.949639081954956,10,0.009783577919006354,5094.252336988048,0.97394,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,512,8,0,5000000,10000,36.901426792144775,10,0.009404306411743165,5138.8013918404795,0.9741,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,512,16,0,5000000,10000,37.011244773864746,10,0.009659862518310545,5103.963823852489,0.97398,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,512,32,0,5000000,10000,36.84837746620178,10,0.009599599838256836,5130.516135747252,0.9743,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,96,512,64,0,5000000,10000,36.83807420730591,10,0.00960573434829712,5132.178129737571,0.9742,True,0.9334027958669793,6.238603803073717,5.305201007206738,"1.0-2.0, 2.0-3.0"
128,128,32,1,0,5000000,10000,39.39330339431763,10,0.0014523863792419434,10786.380505932777,0.94612,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,32,2,0,5000000,10000,39.46736979484558,10,0.0014515161514282227,10862.153799460044,0.94582,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,32,4,0,5000000,10000,39.44561219215393,10,0.0014523315429687475,10828.604427073291,0.94555,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,32,8,0,5000000,10000,39.41417336463928,10,0.0014867663383483901,10875.151676145662,0.94551,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,32,16,0,5000000,10000,39.44754123687744,10,0.0014893293380737263,10879.997821952878,0.94558,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,32,32,0,5000000,10000,39.44503474235535,10,0.001478824615478512,10810.381388344445,0.94609,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,32,64,0,5000000,10000,39.40983271598816,10,0.0018325138092041018,8767.878740306045,0.96543,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,64,1,0,5000000,10000,39.408912897109985,10,0.0017570567131042474,8843.714008307377,0.96362,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,64,2,0,5000000,10000,39.40759587287903,10,0.0017322516441345228,8820.973419278285,0.96279,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,64,4,0,5000000,10000,39.43884038925171,10,0.001755628585815426,8810.090179234403,0.96347,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,64,8,0,5000000,10000,39.41861534118652,10,0.0017514467239379897,8853.376313818688,0.96351,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,64,16,0,5000000,10000,39.53139925003052,10,0.0017557907104492222,8814.527237258217,0.9632,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,64,32,0,5000000,10000,39.44250202178955,10,0.0017375612258911126,8881.571019580198,0.96384,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,64,64,0,5000000,10000,39.41693449020386,10,0.0019054603576660134,8700.714227196913,0.96618,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,128,1,0,5000000,10000,39.4386887550354,10,0.002701783180236812,8053.009198240772,0.97083,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,128,2,0,5000000,10000,39.50528621673584,10,0.00260343551635742,8013.006738874137,0.97076,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,128,4,0,5000000,10000,39.532384395599365,10,0.002515523433685299,8016.538465909164,0.97078,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,128,8,0,5000000,10000,39.43812298774719,10,0.0024746751785278387,8134.024510568091,0.97101,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,128,16,0,5000000,10000,39.442753314971924,10,0.0026939773559570305,8038.986099352798,0.97081,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,128,32,0,5000000,10000,39.510586738586426,10,0.0026878643035888657,8027.720724863487,0.9711,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,128,64,0,5000000,10000,39.530160427093506,10,0.0025767254829406855,8023.263973254181,0.97063,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,256,1,0,5000000,10000,39.47152614593506,10,0.006621229648590072,6469.5564600312955,0.97328,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,256,2,0,5000000,10000,39.53718137741089,10,0.006705527305603013,6459.937495641138,0.97306,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,256,4,0,5000000,10000,39.46012330055237,10,0.006822371482849121,6464.72131701677,0.9736,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,256,8,0,5000000,10000,39.43036103248596,10,0.006504592895507812,6484.888171757815,0.97365,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,256,16,0,5000000,10000,39.44318866729736,10,0.006650876998901371,6459.704125489022,0.9737,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,256,32,0,5000000,10000,39.57529973983765,10,0.006681787967681887,6462.492349357275,0.97325,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,256,64,0,5000000,10000,39.6563560962677,10,0.0068988037109375,6416.318936572306,0.97345,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,512,1,0,5000000,10000,39.59981942176819,10,0.011317696571350094,4010.2484937952995,0.97399,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,512,2,0,5000000,10000,39.510751485824585,10,0.010692667961120603,4012.58294549699,0.97402,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,512,4,0,5000000,10000,39.64386439323425,10,0.01103757619857788,4034.621811956157,0.97447,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,512,8,0,5000000,10000,39.546186208724976,10,0.010703754425048827,4037.8886379137357,0.97415,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,512,16,0,5000000,10000,39.4652624130249,10,0.011135411262512185,4007.221471992342,0.97447,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,512,32,0,5000000,10000,39.458696603775024,10,0.010837829113006596,4035.445561083637,0.97436,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
128,128,512,64,0,5000000,10000,39.56152367591858,10,0.011160035133361819,4023.3648403814814,0.97437,True,0.9334027958669793,7.5627333506989665,6.629330554831987,"1.0-2.0, 2.0-3.0"
